k,feature,feature_group,xgb_gain,xgb_cover,xgb_weight,lgbm_importance,nn_permutation_importance,consensus_avg_rank
3,Prot_11mer_Ref__3mer_TRC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3487.0
3,Prot_11mer_Ref__3mer_TRA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3488.0
3,Prot_11mer_Ref__3mer_TQY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3489.0
3,Prot_11mer_Ref__3mer_TQW,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3490.0
3,Prot_11mer_Ref__3mer_TQV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3491.0
3,Prot_11mer_Ref__3mer_TVE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3491.67
3,Prot_11mer_Ref__3mer_TQT,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3492.0
3,Prot_11mer_Ref__3mer_TQS,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3493.0
3,Prot_11mer_Ref__3mer_TQR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3494.0
3,Prot_11mer_Ref__3mer_TWR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3494.33
3,Prot_11mer_Ref__3mer_TQQ,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3495.0
3,Prot_11mer_Ref__3mer_TWQ,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3495.33
3,Prot_11mer_Ref__3mer_TVT,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3496.0
3,Prot_11mer_Ref__3mer_TWP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3496.33
3,Prot_11mer_Ref__3mer_TVD,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3496.67
3,Prot_11mer_Ref__3mer_TWN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3497.33
3,Prot_11mer_Ref__3mer_TYN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3498.0
3,Prot_11mer_Ref__3mer_TWH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3498.33
3,Prot_11mer_Ref__3mer_TYM,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3499.0
3,Prot_11mer_Ref__3mer_TWG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3499.33
3,Prot_11mer_Ref__3mer_TYL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3500.0
3,Prot_11mer_Ref__3mer_TWF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3500.33
3,Prot_11mer_Ref__3mer_TQP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3500.67
3,Prot_11mer_Ref__3mer_TYK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3501.0
3,Prot_11mer_Ref__3mer_TWA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3501.33
3,Prot_11mer_Ref__3mer_TYP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3501.67
3,Prot_11mer_Ref__3mer_TYI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3502.0
3,Prot_11mer_Ref__3mer_TVC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3502.33
3,Prot_11mer_Ref__3mer_TVY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3502.33
3,Prot_11mer_Ref__3mer_TYH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3503.0
3,Prot_11mer_Ref__3mer_TVA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3503.33
3,Prot_11mer_Ref__3mer_TVW,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3503.33
3,Prot_11mer_Ref__3mer_TYG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3504.0
3,Prot_11mer_Ref__3mer_TTY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3504.33
3,Prot_11mer_Ref__3mer_TVV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3504.33
3,Prot_11mer_Ref__3mer_TYE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3505.0
3,Prot_11mer_Ref__3mer_TTW,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3505.33
3,Prot_11mer_Ref__3mer_TYD,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3506.0
3,Prot_11mer_Ref__3mer_TTV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3506.33
3,Prot_11mer_Ref__3mer_TWS,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3506.33
3,Prot_11mer_Ref__3mer_TYC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3507.0
3,Prot_11mer_Ref__3mer_TTT,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3507.33
3,Prot_11mer_Ref__3mer_TYA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3508.0
3,Prot_11mer_Ref__3mer_TTS,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3508.33
3,Prot_11mer_Ref__3mer_TTR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3509.33
3,Prot_11mer_Ref__3mer_TWV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3510.0
3,Prot_11mer_Ref__3mer_TTP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3510.33
3,Prot_11mer_Ref__3mer_TTN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3511.33
3,Prot_11mer_Ref__3mer_TTM,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3512.33
3,Prot_11mer_Ref__3mer_TTL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3513.33
3,Prot_11mer_Ref__3mer_TWY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3518.33
3,Prot_11mer_Ref__3mer_TRG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3523.67
3,Prot_11mer_Ref__3mer_TRW,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3524.67
3,Prot_11mer_Ref__3mer_TRV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3525.67
3,Prot_11mer_Ref__3mer_TRT,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3526.67
3,Prot_11mer_Ref__3mer_TRS,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3527.67
3,Prot_11mer_Ref__3mer_TRR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3528.67
3,Prot_11mer_Ref__3mer_TRQ,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3529.67
3,Prot_11mer_Ref__3mer_TRP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3530.67
3,Prot_11mer_Ref__3mer_TRN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3531.67
3,Prot_11mer_Ref__3mer_TRL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3532.67
3,Prot_11mer_Ref__3mer_TRK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3533.67
3,Prot_11mer_Ref__3mer_TRI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3534.67
3,Prot_11mer_Ref__3mer_TRH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3535.67
3,Prot_11mer_Ref__3mer_TTK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3545.67
3,Prot_11mer_Ref__3mer_TSQ,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3547.33
3,Prot_11mer_Ref__3mer_TSP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3548.33
3,Prot_11mer_Ref__3mer_TSN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3549.33
3,Prot_11mer_Ref__3mer_TSM,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3550.33
3,Prot_11mer_Ref__3mer_TRY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3551.0
3,Prot_11mer_Ref__3mer_TSL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3551.33
3,Prot_11mer_Ref__3mer_TTI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3551.33
3,Prot_11mer_Ref__3mer_TSK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3552.33
3,Prot_11mer_Ref__3mer_TTH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3552.33
3,Prot_11mer_Ref__3mer_TSI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3553.33
3,Prot_11mer_Ref__3mer_TTG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3553.33
3,Prot_11mer_Ref__3mer_TSH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3554.33
3,Prot_11mer_Ref__3mer_TTF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3554.33
3,Prot_11mer_Ref__3mer_TSG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3555.33
3,Prot_11mer_Ref__3mer_TTE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3555.33
3,Prot_11mer_Ref__3mer_TSF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3556.33
3,Prot_11mer_Ref__3mer_TTD,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3556.33
3,Prot_11mer_Ref__3mer_TSE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3557.33
3,Prot_11mer_Ref__3mer_TTC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3557.33
3,Prot_11mer_Ref__3mer_TSD,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3558.33
3,Prot_11mer_Ref__3mer_TTA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3558.33
3,Prot_11mer_Ref__3mer_TSY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3559.33
3,Prot_11mer_Ref__3mer_TSW,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3560.33
3,Prot_11mer_Ref__3mer_TSV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3561.33
3,Prot_11mer_Ref__3mer_TST,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3562.33
3,Prot_11mer_Ref__3mer_TSS,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3563.33
3,Prot_11mer_Ref__3mer_TSA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3564.0
3,Prot_11mer_Ref__3mer_TSR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3569.0
3,Prot_11mer_Ref__3mer_EAY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3657.67
3,Prot_11mer_Ref__3mer_EAV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3658.67
3,Prot_11mer_Ref__3mer_EAT,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3659.67
3,Prot_11mer_Ref__3mer_DYW,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3660.67
3,Prot_11mer_Ref__3mer_EAS,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3660.67
3,Prot_11mer_Ref__3mer_DYP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3661.67
3,Prot_11mer_Ref__3mer_EAR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3661.67
3,Prot_11mer_Ref__3mer_DYN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3662.67
3,Prot_11mer_Ref__3mer_EAQ,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3662.67
3,Prot_11mer_Ref__3mer_EAN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3664.67
3,Prot_11mer_Ref__3mer_EAM,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3665.67
3,Prot_11mer_Ref__3mer_EAL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3666.67
3,Prot_11mer_Ref__3mer_EGL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3666.67
3,Prot_11mer_Ref__3mer_EAK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3667.67
3,Prot_11mer_Ref__3mer_EGK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3667.67
3,Prot_11mer_Ref__3mer_EAP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3668.33
3,Prot_11mer_Ref__3mer_EGH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3668.67
3,Prot_11mer_Ref__3mer_EGG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3669.67
3,Prot_11mer_Ref__3mer_ECA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3670.33
3,Prot_11mer_Ref__3mer_EAG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3670.67
3,Prot_11mer_Ref__3mer_EGF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3670.67
3,Prot_11mer_Ref__3mer_EAF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3671.67
3,Prot_11mer_Ref__3mer_EGE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3671.67
3,Prot_11mer_Ref__3mer_EAE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3672.67
3,Prot_11mer_Ref__3mer_DYY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3673.0
3,Prot_11mer_Ref__3mer_EAI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3673.0
3,Prot_11mer_Ref__3mer_EAD,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3673.67
3,Prot_11mer_Ref__3mer_EGC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3673.67
3,Prot_11mer_Ref__3mer_EAH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3674.33
3,Prot_11mer_Ref__3mer_EAC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3674.67
3,Prot_11mer_Ref__3mer_EGA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3674.67
3,Prot_11mer_Ref__3mer_EAA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3675.67
3,Prot_11mer_Ref__3mer_EFY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3675.67
3,Prot_11mer_Ref__3mer_EET,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3676.0
3,Prot_11mer_Ref__3mer_D__,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3676.67
3,Prot_11mer_Ref__3mer_EFW,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3676.67
3,Prot_11mer_Ref__3mer_EES,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3677.0
3,Prot_11mer_Ref__3mer_EGD,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3677.33
3,Prot_11mer_Ref__3mer_EER,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3678.0
3,Prot_11mer_Ref__3mer_EDS,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3679.0
3,Prot_11mer_Ref__3mer_EEQ,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3679.0
3,Prot_11mer_Ref__3mer_EFR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3679.67
3,Prot_11mer_Ref__3mer_EDR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3680.0
3,Prot_11mer_Ref__3mer_EEP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3680.0
3,Prot_11mer_Ref__3mer_EFQ,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3680.67
3,Prot_11mer_Ref__3mer_EDQ,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3681.0
3,Prot_11mer_Ref__3mer_EEN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3681.0
3,Prot_11mer_Ref__3mer_EFP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3681.67
3,Prot_11mer_Ref__3mer_EDP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3682.0
3,Prot_11mer_Ref__3mer_EFV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3682.33
3,Prot_11mer_Ref__3mer_EFM,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3682.67
3,Prot_11mer_Ref__3mer_EEL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3683.0
3,Prot_11mer_Ref__3mer_EFS,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3683.33
3,Prot_11mer_Ref__3mer_EFL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3683.67
3,Prot_11mer_Ref__3mer_EEK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3684.0
3,Prot_11mer_Ref__3mer_EFK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3684.67
3,Prot_11mer_Ref__3mer_EEI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3685.0
3,Prot_11mer_Ref__3mer_EFI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3685.67
3,Prot_11mer_Ref__3mer_EEH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3686.0
3,Prot_11mer_Ref__3mer_EEM,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3686.67
3,Prot_11mer_Ref__3mer_ECC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3687.0
3,Prot_11mer_Ref__3mer_ECG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3687.67
3,Prot_11mer_Ref__3mer_EEV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3688.0
3,Prot_11mer_Ref__3mer_ECF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3688.67
3,Prot_11mer_Ref__3mer_EEE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3689.0
3,Prot_11mer_Ref__3mer_ECE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3689.67
3,Prot_11mer_Ref__3mer_EED,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3690.0
3,Prot_11mer_Ref__3mer_ECD,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3690.67
3,Prot_11mer_Ref__3mer_EEC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3691.0
3,Prot_11mer_Ref__3mer_EDT,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3691.33
3,Prot_11mer_Ref__3mer_EEG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3691.67
3,Prot_11mer_Ref__3mer_EEA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3692.0
3,Prot_11mer_Ref__3mer_EEF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3692.33
3,Prot_11mer_Ref__3mer_EDY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3693.0
3,Prot_11mer_Ref__3mer_EDW,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3694.0
3,Prot_11mer_Ref__3mer_EDV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3695.0
3,Prot_11mer_Ref__3mer_EGM,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3696.67
3,Prot_11mer_Ref__3mer_EFH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3700.0
3,Prot_11mer_Ref__3mer_DYG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3701.33
3,Prot_11mer_Ref__3mer_DYF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3702.33
3,Prot_11mer_Ref__3mer_DYE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3703.33
3,Prot_11mer_Ref__3mer_DYD,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3704.33
3,Prot_11mer_Ref__3mer_EEY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3705.0
3,Prot_11mer_Ref__3mer_DYA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3705.33
3,Prot_11mer_Ref__3mer_EFG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3705.67
3,Prot_11mer_Ref__3mer_DWW,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3706.33
3,Prot_11mer_Ref__3mer_EFF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3706.67
3,Prot_11mer_Ref__3mer_EFD,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3707.67
3,Prot_11mer_Ref__3mer_DWS,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3708.33
3,Prot_11mer_Ref__3mer_EFC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3708.67
3,Prot_11mer_Ref__3mer_DWR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3709.33
3,Prot_11mer_Ref__3mer_EDN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3709.67
3,Prot_11mer_Ref__3mer_DWL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3710.33
3,Prot_11mer_Ref__3mer_DVK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3710.67
3,Prot_11mer_Ref__3mer_DVI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3711.67
3,Prot_11mer_Ref__3mer_DWV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3712.0
3,Prot_11mer_Ref__3mer_DWI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3712.33
3,Prot_11mer_Ref__3mer_DVG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3712.67
3,Prot_11mer_Ref__3mer_DYM,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3712.67
3,Prot_11mer_Ref__3mer_DTE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3713.67
3,Prot_11mer_Ref__3mer_DVF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3713.67
3,Prot_11mer_Ref__3mer_DWF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3714.33
3,Prot_11mer_Ref__3mer_DTD,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3714.67
3,Prot_11mer_Ref__3mer_DVE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3714.67
3,Prot_11mer_Ref__3mer_DWD,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3715.33
3,Prot_11mer_Ref__3mer_DVD,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3715.67
3,Prot_11mer_Ref__3mer_DWK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3716.0
3,Prot_11mer_Ref__3mer_DWA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3716.33
3,Prot_11mer_Ref__3mer_DVY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3717.33
3,Prot_11mer_Ref__3mer_DVA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3717.67
3,Prot_11mer_Ref__3mer_DWG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3718.0
3,Prot_11mer_Ref__3mer_ECI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3718.0
3,Prot_11mer_Ref__3mer_DVW,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3718.33
3,Prot_11mer_Ref__3mer_DTY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3718.67
3,Prot_11mer_Ref__3mer_DVV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3719.33
3,Prot_11mer_Ref__3mer_DTV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3719.67
3,Prot_11mer_Ref__3mer_EDM,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3719.67
3,Prot_11mer_Ref__3mer_DVT,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3720.33
3,Prot_11mer_Ref__3mer_EDL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3720.67
3,Prot_11mer_Ref__3mer_DVC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3721.33
3,Prot_11mer_Ref__3mer_DTS,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3721.67
3,Prot_11mer_Ref__3mer_EDK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3721.67
3,Prot_11mer_Ref__3mer_EDI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3722.67
3,Prot_11mer_Ref__3mer_DVL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3723.0
3,Prot_11mer_Ref__3mer_DTQ,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3723.67
3,Prot_11mer_Ref__3mer_EDH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3723.67
3,Prot_11mer_Ref__3mer_DTP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3724.67
3,Prot_11mer_Ref__3mer_EDG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3724.67
3,Prot_11mer_Ref__3mer_DTT,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3725.0
3,Prot_11mer_Ref__3mer_DTM,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3725.67
3,Prot_11mer_Ref__3mer_EDF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3725.67
3,Prot_11mer_Ref__3mer_DTF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3726.0
3,Prot_11mer_Ref__3mer_DTL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3726.67
3,Prot_11mer_Ref__3mer_DVM,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3726.67
3,Prot_11mer_Ref__3mer_DTR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3727.33
3,Prot_11mer_Ref__3mer_DTK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3727.67
3,Prot_11mer_Ref__3mer_EDD,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3727.67
3,Prot_11mer_Ref__3mer_DTI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3728.67
3,Prot_11mer_Ref__3mer_EDC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3728.67
3,Prot_11mer_Ref__3mer_DTC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3729.0
3,Prot_11mer_Ref__3mer_DTG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3729.67
3,Prot_11mer_Ref__3mer_EDA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3729.67
3,Prot_11mer_Ref__3mer_ECY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3730.67
3,Prot_11mer_Ref__3mer_EDE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3731.33
3,Prot_11mer_Ref__3mer_DYI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3731.67
3,Prot_11mer_Ref__3mer_ECS,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3733.67
3,Prot_11mer_Ref__3mer_DTA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3734.67
3,Prot_11mer_Ref__3mer_DVS,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3734.67
3,Prot_11mer_Ref__3mer_ECQ,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3734.67
3,Prot_11mer_Ref__3mer_DSY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3735.67
3,Prot_11mer_Ref__3mer_ECP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3735.67
3,Prot_11mer_Ref__3mer_ECV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3736.33
3,Prot_11mer_Ref__3mer_ECN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3736.67
3,Prot_11mer_Ref__3mer_ECT,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3737.33
3,Prot_11mer_Ref__3mer_ECM,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3737.67
3,Prot_11mer_Ref__3mer_DVN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3738.67
3,Prot_11mer_Ref__3mer_ECL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3738.67
3,Prot_11mer_Ref__3mer_ECK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3739.67
3,Prot_11mer_Ref__3mer_DVR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3740.33
3,Prot_11mer_Ref__3mer_DVQ,Protein k-mer,0.0,0.0,0.0,0.0,0.0,3741.33
