NBPF3,0
NBN,0
NBEAL2,0
NBEAL1,0
NBEA,0
NAXE,0
NANS,0
NAXD,0
NAV3,0
NAV1,0
NAT8,0
NAT2,0
NAT10,0
NAT1,0
NARS2,0
NARS1,0
NAPSA,0
NAP1L5,0
NECTIN4,0
NEDD4,0
NEDD4L,0
NEFH,0
NLRP11,0
NLRP1,0
NLRC4,0
NLRC3,0
NLGN4X,0
NLGN3,0
NLGN2,0
NKX6-3,0
NKX6-2,0
NKX3-2,0
NKX2-6,0
NKX2-5,0
NKX2-2,0
NKX2-1,0
NKTR,0
NKIRAS1,0
NKG7,0
NKD2,0
NISCH,0
NIPBL,0
NIPAL4,0
NIPA1,0
NIN,0
NID2,0
NID1,0
NLRP12,0
NLRP13,0
NLRP14,0
NMUR1,0
NOP2,0
NOP14,0
NONO,0
NOLC1,0
NOL12,0
NOL11,0
NOG,0
NODAL,0
NOD2,0
NOD1,0
NNT,0
NMS,0
NLRP2,0
NMNAT1,0
NME8,0
NME3,0
NMBR,0
NLRX1,0
NLRP9,0
NLRP8,0
NLRP7,0
NLRP6,0
NLRP4,0
NLRP3,0
NIBAN1,0
NHS,0
NHP2,0
NELL1,0
NEUROG3,0
NEUROD2,0
NEUROD1,0
NEURL4,0
NEU1,0
NETO2,0
NETO1,0
NET1,0
NES,0
NEPRO,0
NEMP1,0
NEK9,0
NEXN,0
NEK8,0
NEK5,0
NEK3,0
NEK2,0
NEK10,0
NEK1,0
NEIL2,0
NEIL1,0
NEGR1,0
NEFM,0
NEFL,0
NEXMIF,0
NF1,0
NHLRC2,0
NFKB1,0
NHLRC1,0
NHERF1,0
NHEJ1,0
NGRN,0
NGLY1,0
NGFR,0
NGF,0
